"PNUM","HHNUM","HEALTHSTATUS","RACECAT_R","EDUCCAT","EMPLOYMENT","HHWGT","MARITAL","HISPANIC","adltfscat","snapnowhh","caraccess","rural","inchhavg_r","pctpovguidehh_r","incfamavg_r","placedist_d","placedist_s","placedist_w","avg_dist_S","avg_dist_D","avg_dist_w"
1,102078,"3","1","4","3",6063.7686596,"1","0","3","1",NA,"0",1540,96.8046097433211,1540,1.542,0.760723126337368,1.012,0.760723126337368,1.542,1.012
1,102080,"4","3","4","3",14252.539818,"1","1","1","0",NA,"0",2720,141.605206073753,2720,3.313,1.24304485973144,NA,1.96505235655943,3.095,NA
1,102086,"2","1","5","5",1681.4254424,"1","0","2","1",NA,"0",2665,118.400592373195,2665,0.546,0.379898416558061,0.546,0.585476514730092,0.705333333333333,0.705333333333333
1,102089,"2","1","4","5",12901.245866,"3","0","3","1",NA,"0",2426.662,126.333813449024,0,1.573,1.17038216534031,NA,1.10194919008117,1.47233333333333,NA
1,102092,"4","5","2","5",9786.2854012,"1","1","3","0","0","0",2994.29601126161,155.885258720778,2994.29601126161,0.578,0.367893325047712,0.419,0.565581389224142,0.8422,NA
1,102098,"3","2","5","5",4713.2094763,"5","0","2","0","0","0",2576.43497464544,134.131104970695,1189.76497464544,0.724,0.521134625188055,0.723,0.521134625188055,0.724,0.723
1,102105,"2","1","5","4",26041.172008,"5","0","4","0",NA,"0",784,84.2256042972247,784,3.26,2.70721905882763,NA,2.70721905882763,3.26,NA
1,102106,"2","1","3","1",49539.286589,"1","0","1","0",NA,"0",9999.99999999999,793.126239259748,9999.99999999999,10.566,7.78345979425002,NA,NA,NA,NA
1,102107,"2","2","4","5",32340.834706,"3","0","1","0",NA,"0",1512,162.43509400179,1512,3.132,2.72376759247365,NA,2.21545649588976,2.705,NA
1,102115,"4","5","1","1",5966.2677305,"1","1","1","0",NA,"0",3640,189.501084598698,3640,2.569,1.72663164597849,NA,2.93792403867304,3.89175,NA
1,102121,"2","1","6","5",96476.920952,"5","0","1","0",NA,"1",4352,467.538048343778,4352,1.775,1.3685660952717,NA,1.72884616873548,2.15466666666667,NA
1,102123,"3","2","2","3",16045.295369,"5","0","4","0","0","0",781,49.0937663698271,781,0.18,0.136673582104973,0.18,0.136673582104973,0.18,0.18
1,102126,"3","1","1","5",1882.9165556,"2","0","2","1","1","0",2019,160.132187706543,2019,NA,NA,NA,NA,NA,NA
1,102132,"1","1","3","5",53942.195463,"2","0","1","0",NA,"1",2998,322.076991942703,2998,6.483,6.05048231270208,NA,4.3579449464947,4.77966666666667,NA
1,102136,"4","1","2","1",2628.5767211,"4","1","2","0",NA,"0",3640,189.501084598698,3640,2.438,1.70490033248596,NA,1.79984011323634,2.45657142857143,NA
1,102138,"4","1","3","5",3318.472864,"2","0","1","0",NA,"0",1408.64367986695,111.723226426989,1408.64367986695,NA,NA,NA,NA,NA,NA
1,102142,"2","2","3","1",38038.340923,"4","0","1","0",NA,"0",520.467935435665,23.1233440400888,520.467935435665,NA,NA,NA,NA,NA,NA
1,102143,"3","1","3","5",51227.684181,"1","0","1","0",NA,"0",2131,169.015201586252,2131,NA,NA,NA,NA,NA,NA
1,102144,"2","1","4","5",7113.5174248,"1","0","1","1",NA,"0",2500,157.150340492404,2500,3.313,2.6571530372771,NA,2.6571530372771,3.313,NA
1,102145,"3","2","2","1",12897.017544,"5","0","1","0",NA,"0",2800,108.492089118502,2100,NA,NA,NA,NA,NA,NA
1,102149,"3","4","6","5",6513.7265658,"1","0","1","0",NA,"0",5308.338,333.682849659507,5308.338,6.459,4.40584570584668,NA,3.62724246152246,5.087,NA
1,102153,"4","2","4","1",3293.2002486,"5","0","3","1",NA,"0",2763.33,173.70330015715,2763.33,NA,NA,NA,NA,NA,NA
1,102156,"3","2","4","5",16360.409219,"5","0","3","0",NA,"0",3234.31793984374,203.309666202854,1700,2.082,1.73893730054185,NA,0.994998190040046,1.499,NA
1,102158,"2","1","4","1",20536.170507,"1","0","1","0",NA,"1",3544.668,281.136920026438,3544.668,2.556,1.63942798555556,NA,NA,NA,NA
1,102161,"1","1","6","1",64032.053506,"1","0","1","0",NA,"0",18166.67,945.770238611713,18166.67,NA,NA,NA,NA,NA,NA
1,102163,"1","1","6","4",32353.288472,"1","0","1","0","1","0",21573,1356.08171817706,21573,0.534,0.326026141349559,0.46,2.40898420092557,3.27766666666667,NA
1,102166,"5","1","4","5",13290.125209,"5","0","4","0","0","0",845,90.7788719785139,845,4.296,4.17893565860202,NA,2.18996314275869,2.269,NA
1,102167,"3","1","1","5",17915.464252,"1","1","3","1","0","0",3486.0908295825,135.076170342234,3486.0908295825,NA,NA,NA,NA,NA,NA
1,102173,"2","1","3","1",52313.502306,"1","0","1","0",NA,"1",13800,718.438177874186,13800,4.101,3.43044338907683,NA,3.43044338907683,4.101,NA
1,102177,"2","1","4","3",15477.135604,"5","1","4","0","1","0",866.67,68.7378717779247,866.67,1.415,1.08606810982206,NA,1.47044168811746,1.985,NA
1,102183,"4","1","1","3",2881.1479007,"3","0","1","1",NA,"1",1578.68219586764,70.1376762325497,1528.97288325891,NA,NA,NA,NA,NA,NA
1,102186,"2","4","4","5",57824.843094,"1","0","1","0",NA,"0",13200,511.462705844365,13200,0.748,0.433373208509052,0.741,1.69456732390504,2.38766666666667,NA
1,102193,"3","1","4","1",29020.078447,"5","0","1","1",NA,"0",2520,158.407543216344,840,NA,NA,NA,NA,NA,NA
1,102205,"2","1","5","5",37952.544976,"1","0","1","0",NA,"0",503.225359617121,39.9121236973262,503.225359617121,9.562,7.91277084024697,NA,3.30958928835579,4.15625,NA
1,102211,"4","5","3","5",3658.6645815,"1","1","3","1",NA,"0",789.84,62.644282881692,789.84,0.341,0.232547989179074,0.285,0.298701864181788,0.381,0.353
1,102216,"4","1","3","5",19401.791024,"3","0","1","1",NA,"0",2295.49202978,246.606126744494,2295.49202978,1.11,1.03349429320928,NA,NA,NA,NA
1,102222,"4","4","4","5",13705.246687,"5","0","2","0","0","0",500,53.7153088630259,500,1.808,0.488606793349648,0.564,1.48520014324489,2.492,NA
1,102228,"3","1","1","5",13159.109608,"2","1","3","1",NA,"0",865.812949339124,93.014819982717,865.812949339124,NA,NA,NA,NA,NA,NA
1,102230,"3","1","4","1",1678.4061016,"5","0","2","1",NA,"0",1629.95030101884,84.8564148035839,1629.95030101884,0.642,0.419234820018182,0.548,0.419234820018182,0.642,0.548
1,102237,"3","2","3","1",11753.604532,"5","0","1","1",NA,"0",9966.67000000001,790.482749504297,9966.67000000001,NA,NA,NA,NA,NA,NA
1,102238,"3","1","4","5",17737.0138,"3","0","3","0",NA,"0",2500,268.57654431513,2500,2.719,1.24521876737301,NA,1.24521876737301,2.719,NA
1,102240,"3","2","4","3",17764.840235,"5","0","3","0",NA,"0",2675,168.150864326873,995,22.289,16.8694630983308,NA,11.6213424319773,15.363,NA
1,102244,"4","5","1","5",2907.3278078,"5","1","4","1","0","0",0,0,0,NA,NA,NA,NA,NA,NA
1,102248,"2","1","4","1",10008.067551,"1","0","1","0",NA,"0",5524.24522268776,245.431109486313,5524.24522268776,4.719,3.77355415639521,NA,2.47361447875516,3.542,NA
1,102249,"3","1","5","5",45902.108415,"1","0","1","0",NA,"0",7200,374.837310195228,7200,2.656,1.97818170503816,NA,NA,NA,NA
1,102258,"4","2","3","5",13011.175154,"3","0","3","1",NA,"1",840,66.6226040978189,840,NA,NA,NA,NA,NA,NA
1,102260,"2","1","3","1",9465.8932158,"5","0","1","0",NA,"0",1083.33,116.382811101164,1083.33,NA,NA,NA,NA,NA,NA
1,102263,"1","2","4","1",14319.906409,"1","0","2","0",NA,"0",5000,193.735873425896,5000,0.4,0.249563025615647,0.377,3.91922475906653,5.19633333333333,NA
1,102269,"4","4","1","1",3823.2257156,"4","0","4","0",NA,"0",2850,148.373101952278,2050,3.682,3.03165567095173,NA,1.76897509518077,2.3905,NA
1,102276,"2","1","4","5",23229.927829,"1","0","1","0",NA,"1",4729,375.069398545935,4729,14.201,8.93917328759603,NA,8.93917328759603,14.201,NA
1,102277,"4","5","1","3",8362.3668348,"1","1","1","0",NA,"0",3350,265.697290152016,3350,3.492,0.903482817389298,2.005,0.903482817389298,3.492,2.005
1,102281,"3","1","1","1",1723.6776664,"5","0","3","1",NA,"0",1063,84.3093192333113,1063,2.04,1.86055300908503,NA,NA,NA,NA
1,102282,"4","1","3","1",35399.603665,"5","0","3","0","1","0",7625.092895548,819.168439987252,7625.092895548,NA,NA,NA,NA,NA,NA
1,102283,"1","2","4","1",5849.7572969,"5","0","1","1",NA,"0",2400,150.864326872708,2400,0.688,0.437898628683551,0.688,7.90440199584287,11.59,NA
1,102293,"2","1","4","5",61759.723215,"2","0","2","0",NA,"0",5138.67,323.017496071241,3232,1.433,1.14129358521478,NA,1.42273226932805,1.99583333333333,NA
1,102295,"3","1","3","5",8923.3124166,"1","0","1","0",NA,"1",2797,221.837409120952,2797,6.278,4.89254276514184,NA,4.89254276514184,6.278,NA
1,102299,"3","1","3","1",5134.4852608,"3","0","2","0",NA,"0",3262.67164992495,205.091984280248,3262.67164992495,8.247,6.16760834690413,NA,3.43970157419527,4.625,NA
1,102304,"3","1","5","5",18789.91434,"3","0","3","0",NA,"0",1314,141.163831692032,1314,1.251,0.376971730209556,0.416,0.376971730209556,1.251,0.416
1,102313,"3","2","3","5",40427.589535,"5","0","1","0",NA,"0",6000,644.583706356311,6000,2.184,1.42839390757929,NA,1.42839390757929,2.184,NA
1,102316,"3","1","4","5",42050.433902,"1","0","1","0",NA,"1",4201,333.192333113021,4201,13.134,10.0075026774929,NA,10.0075026774929,13.134,NA
1,102317,"4","1","1","5",85626.766492,"3","1","1","1",NA,"1",718,77.1351835273053,718,NA,NA,NA,NA,NA,NA
1,102318,"3","5","3","1",3760.1203836,"1","1","2","1",NA,"0",9800,379.722311914756,9800,23.846,19.6158907063798,NA,12.3014421694114,14.7346666666667,NA
1,102320,"1","1","1","1",8393.0284278,"5","1","1","0",NA,"0",1213.338,130.349650850492,1213.338,2.604,2.45815626631946,NA,2.04880325637167,2.262,NA
1,102324,"4","5","1","5",3591.3537174,"4","1","4","1",NA,"1",1737.735957086,90.4678155532842,1737.735957086,10.828,8.04319744312811,NA,5.63264382178953,8.14866666666667,NA
1,102326,"2","2","4","1",16093.965664,"3","0","2","0",NA,"0",1960,123.205866946045,1960,0.628,0.370499114151293,0.382,0.550151039449474,0.642666666666667,NA
1,102329,"1","1","4","1",34947.903632,"1","0","1","0",NA,"1",1480,117.382683410443,1480,NA,NA,NA,NA,NA,NA
1,102336,"4","5","2","1",4133.6331259,"1","1","2","1",NA,"0",3640,189.501084598698,3640,NA,NA,NA,NA,NA,NA
1,102341,"3","1","1","5",33023.694228,"1","1","2","1",NA,"1",0,0,0,29.382,22.084775036815,NA,22.0811131289476,29.398,NA
1,102345,"3","1","4","5",6423.592842,"1","0","2","0",NA,"1",2100,166.556510244547,2100,7.474,6.84724868814743,NA,10.6301058636983,13.0685,NA
1,102347,"4","1","3","5",8780.7191627,"5","1","4","1",NA,"0",1199.99534461839,75.4318707984323,1199.99534461839,0.282,0.170718008762718,0.26,1.34410810853946,2.115,NA
1,102355,"4","1","3","5",22855.530327,"2","0","1","0",NA,"0",1782,191.441360787825,1782,0.651,0.344916707219893,0.393,1.04277736193034,1.4435,NA
1,102356,"3","1","4","1",24553.414949,"3","0","1","0",NA,"0",2773.33,297.940555058191,2773.33,0.759,0.531962527549765,0.69,1.59971516455388,1.85925,NA
1,102358,"2","1","3","1",78760.044795,"5","0","1","0",NA,"1",5584,599.892569382274,5584,8.657,5.80034364733109,NA,NA,NA,NA
1,102360,"2","2","3","5",12467.561526,"3","0","1","0",NA,"1",2835.41,304.609847806625,2835.41,3.931,3.37334441723929,NA,3.37334441723929,3.931,NA
1,102361,"4","1","3","5",45892.504137,"2","0","1","0",NA,"0",2700,290.06266786034,2700,NA,NA,NA,NA,NA,NA
1,102383,"3","5","3","1",11773.195987,"4","1","3","0",NA,"0",2200,138.292299633316,2200,1.517,0.714276576258428,0.967,0.714276576258428,1.517,0.967
1,102387,"4","1","4","1",47815.123692,"3","0","1","0",NA,"0",12968.1173290567,815.177621522682,12968.1173290567,NA,NA,NA,NA,NA,NA
1,102390,"2","1","4","1",6245.265225,"1","0","1","0",NA,"1",3734,194.394793926247,3734,1.279,0.916136095642571,1.046,2.24132776017448,2.89885714285714,NA
1,102391,"2","1","2","5",5653.0524421,"1","0","1","1",NA,"1",1149.4,59.8386117136659,1149.4,4.654,3.61052716069592,NA,3.61052716069592,4.654,NA
1,102398,"3","4","4","1",32316.308169,"5","0","2","0",NA,"0",5498.44474400827,436.096080159281,5498.44474400827,0.78,0.641718773264201,0.78,0.641718773264201,0.78,0.78
1,102411,"3","1","4","3",3449.7684149,"3","0","3","1",NA,"1",2100,109.327548806941,0,3.635,3.12266968259621,NA,NA,NA,NA
1,102412,"4","1","3","1",3788.3340613,"1","0","2","0",NA,"0",4340,344.216787838731,4340,4.712,3.23139677240406,NA,3.23139677240406,4.712,NA
1,102416,"3","2","2","5",25953.080138,"4","0","3","0",NA,"0",808,86.8039391226499,808,4.924,4.53967162301678,NA,3.95888220328926,4.424,NA
1,102418,"3","1","3","5",9747.3287116,"1","0","1","0",NA,"0",3600,187.418655097614,3600,2.078,1.37300113221405,NA,1.01036612426127,1.739,NA
1,102419,"4","1","3","5",78063.848388,"3","0","1","1",NA,"1",910,97.7618621307072,910,3.02,2.06122805382441,NA,8.62588141263501,11.178,NA
1,102420,"2","1","3","1",2707.8731464,"5","0","3","1",NA,"0",1700,134.831460674157,1700,0.462,0.390656524956425,0.462,0.767277217506682,0.9264,NA
1,102422,"4","5","1","1",2643.7966793,"5","1","4","0","0","0",1400,111.037673496365,1400,NA,NA,NA,NA,NA,NA
1,102423,"4","1","5","1",42100.043607,"1","0","1","0",NA,"0",5460,343.216343635411,5460,1.509,1.06933929511041,NA,1.06933929511041,1.509,NA
1,102429,"2","1","4","1",98478.240065,"1","0","1","0",NA,"0",4200,333.113020489095,4200,NA,NA,NA,NA,NA,NA
1,102430,"3","1","3","5",8044.054353,"4","1","1","0",NA,"0",2051.40991619718,162.702703201362,2051.40991619718,7.21,5.3763599847162,NA,5.3763599847162,7.21,NA
1,102431,"3","1","4","2",16877.288314,"3","0","3","0",NA,"0",4530.54259809884,201.282899582325,4530.54259809884,2.231,1.70663342993609,NA,1.70663342993609,2.231,NA
1,102434,"3","1","3","5",83622.79288,"1","1","1","0",NA,"0",2009.4,159.370786516854,2009.4,2.016,1.34405318390611,NA,0.718541278878186,1.1355,NA
1,102436,"2","1","5","1",25521.019254,"3","0","1","0",NA,"0",6000,377.16081718177,6000,NA,NA,NA,NA,NA,NA
1,102442,"1","2","2","3",5760.5531523,"5","0","2","1",NA,"0",225,14.1435306443164,225,3.586,2.42663939550483,NA,1.68430388688482,2.661,NA
1,102445,"3","2","3","5",24339.634765,"3","0","1","0","1","0",1500,161.145926589078,1500,NA,NA,NA,NA,NA,NA
1,102451,"4","1","4","1",3090.0419733,"5","1","1","0",NA,"0",5686,252.617549055905,5686,NA,NA,NA,NA,NA,NA
1,102454,"1","1","2","5",5850.1596988,"1","0","4","1",NA,"1",2785,144.989154013015,2785,15.902,13.0316754497309,NA,11.1737669977397,13.1785,NA
1,102457,"3","1","2","5",13391.291174,"3","0","1","1",NA,"0",960,103.13339301701,960,1.969,1.1794496620125,NA,0.966923351365164,1.51933333333333,NA
1,102459,"3","2","3","1",5746.0853271,"5","0","3","1",NA,"0",853,67.6536682088566,853,0.287,0.16205923466887,0.287,0.16205923466887,0.287,0.287
1,102462,"1","2","3","5",13902.959602,"2","0","2","1","1","1",2782.338,220.674527428949,669,8.695,8.00746509539023,NA,NA,NA,NA
1,102465,"3","1","5","1",97299.065353,"1","0","1","0",NA,"0",7549.99999999999,474.594028287061,7549.99999999999,3.44,3.27942569972463,NA,1.53402275010026,1.73366666666667,NA
1,102466,"2","2","4","5",12029.474073,"3","0","1","0",NA,"0",2546.18527416494,132.556283253706,2546.18527416494,1.145,0.700361476046909,0.877,NA,NA,NA
1,102471,"2","2","4","3",18421.943341,"5","0","3","1",NA,"0",5922,308.303687635575,1022,4.327,3.39286821392852,NA,2.96058446794237,3.73666666666667,NA
1,102478,"4","1","3","5",22778.48121,"2","0","2","0",NA,"0",1860.15,199.837063563115,1860.15,0.923,0.600653805446357,0.918,0.600293295314583,0.914,0.903333333333333
1,102479,"3","1","2","1",14605.775799,"5","0","3","0",NA,"1",1792,192.515666965085,1792,0.38,0.303643032482613,0.38,0.303643032482613,0.38,0.38
1,102482,"4","5","2","5",6049.7725356,"1","1","1","0",NA,"0",3033.33,157.917396963124,3033.33,2.659,0.813661901277984,1.082,0.813661901277984,2.659,1.082
1,102483,"2","1","4","5",3248.5545753,"5","0","3","0",NA,"0",242.2,26.0196956132498,242.2,4.7,4.49552592842932,NA,4.49552592842932,4.7,NA
1,102487,"4","1","5","5",56055.140501,"5","0","1","1",NA,"0",875.729719991804,94.080184779782,875.729719991804,NA,NA,NA,NA,NA,NA
1,102488,"4","1","1","5",24951.572112,"5","1","2","1",NA,"0",698,43.8763750654793,698,1.216,0.911124781992176,1.216,0.578000068130256,0.8,0.8
1,102500,"2","1","2","5",4918.341926,"1","0","4","0",NA,"1",2400,124.945770065076,2400,17.338,14.7994002434421,NA,14.7994002434421,17.338,NA
1,102503,"1","1","5","5",20287.020149,"1","0","1","0",NA,"1",711.064740606742,56.3964103587634,711.064740606742,2.269,2.08920287566331,NA,NA,NA,NA
1,102508,"5","1","2","3",4888.5049207,"1","0","3","1",NA,"1",3221.33,143.117215845983,3221.33,0.33,0.312988836131142,0.33,0.300628688317713,0.317,0.317
1,102511,"3","1","4","5",16395.499003,"1","0","1","0",NA,"1",1980,157.03899537343,1980,11.983,9.54824494287191,NA,86.2496145126481,NA,NA
1,102512,"2","4","6","1",30830.458024,"1","0","1","0",NA,"0",7889.18901666946,495.915496071417,7889.18901666946,2.091,1.53038870133807,NA,NA,NA,NA
1,102516,"1","1","4","1",8860.5516108,"1","0","2","0",NA,"0",4165.5,261.843897328444,4165.5,7.353,6.1060444181364,NA,6.1060444181364,7.353,NA
1,102521,"5","6","3","5",9679.0176081,"2","0","4","1",NA,"0",760,81.6472694717995,760,1.895,1.41544121647322,NA,1.41544121647322,1.895,NA
1,102523,"3","1","3","1",13670.585148,"5","0","3","0",NA,"0",1120,120.322291853178,1120,0.871,0.713057299267141,0.871,0.713057299267141,0.871,0.871
1,102525,"4","1","3","1",25744.328619,"5","0","3","0",NA,"0",3640,391.047448522829,3640,0.565,0.403460565509336,0.565,0.403460565509336,0.565,0.565
1,102527,"4","1","2","1",12500.984238,"5","0","4","0",NA,"1",500,53.7153088630259,500,0.855,0.543167983225316,0.795,0.543167983225316,0.855,0.795
1,102530,"3","4","1","5",5467.7310741,"2","0","2","1",NA,"0",1865.80218094196,97.1350376195382,1865.80218094196,0.44,0.257417203809601,0.359,1.3676495662325,2.09833333333333,NA
1,102531,"3","3","2","1",3764.1213315,"5","1","1","1",NA,"0",1624,128.803701255783,1624,1.989,1.46525597232779,NA,0.771301622458098,1.23633333333333,NA
1,102536,"4","3","2","3",2769.6792843,"4","0","4","1",NA,"1",600,31.236442516269,600,2.555,1.7721284904078,NA,1.7721284904078,2.555,NA
1,102539,"3","1","3","5",48048.589809,"1","0","4","1",NA,"1",1282,101.6787838731,1282,5.152,2.3373952973087,NA,2.3373952973087,5.152,NA
1,102541,"3","1","3","5",5613.8182956,"1","0","4","1","1","0",1406.64874727004,151.117143842798,1406.64874727004,1.209,0.961429524050079,1.162,0.545728158181856,0.74,0.6445
1,102544,"2","1","4","5",3279.6844524,"2","0","2","1",NA,"0",3479.6203509124,181.151601782858,3479.6203509124,0.987,0.630045243447417,0.703,0.630045243447417,0.987,0.703
1,102545,"3","2","2","3",47761.201924,"3","0","4","1",NA,"0",1396,72.6767895878525,1396,4.204,2.86747833364735,NA,2.86747833364735,4.204,NA
1,102560,"3","2","4","1",10233.745412,"1","0","1","0",NA,"0",4200,333.113020489095,4200,4.435,4.44730670724472,NA,3.65142745575557,3.9535,NA
1,102573,"1","1","4","5",29632.299938,"2","0","1","0",NA,"0",2303.75,247.493285586392,2303.75,2.008,1.48278428552972,NA,1.48278428552972,2.008,NA
1,102580,"3","1","4","1",17897.272201,"1","0","1","0",NA,"1",3510,278.387309980172,3510,NA,NA,NA,NA,NA,NA
1,102583,"2","1","3","1",25496.276536,"1","0","1","0",NA,"0",6500,251.856635453665,6500,10.059,7.746013797824,NA,5.69000536889724,8.35075,NA
1,102584,"4","1","3","5",5661.7272377,"3","0","3","1",NA,"0",645,40.5447878470403,645,1.949,1.13523580058119,NA,1.13523580058119,1.949,NA
1,102585,"2","2","5","1",85765.835974,"4","0","1","0","0","0",1820,195.523724261414,1820,0.37,0.210544613044317,0.286,0.199728559498213,0.305,0.263
1,102588,"4","1","3","3",12214.481661,"1","0","4","0",NA,"1",1100,48.870788596816,1100,NA,NA,NA,NA,NA,NA
1,102589,"3","1","5","1",27409.376812,"1","0","1","0",NA,"1",13300,836.039811419591,13300,NA,NA,NA,NA,NA,NA
1,102590,"1","1","1","5",13318.801326,"5","1","3","1","0","0",900,39.9851906701222,900,0.7,0.077900063217707,0.113,0.395054304915062,0.95225,NA
1,102593,"3","1","3","5",4978.4355068,"5","0","4","1","0","0",628,67.4664279319606,628,15.455,8.55358572327454,NA,8.55358572327454,15.455,NA
1,102600,"3","2","5","3",75443.99348,"5","0","2","0",NA,"0",1486.33,159.677350044763,1486.33,0.031,0.0312037684079325,0.031,1.35373658516609,1.709,NA
1,102604,"4","1","4","1",3334.9836353,"3","0","3","0",NA,"0",2800,176.008381351493,2800,NA,NA,NA,NA,NA,NA
1,102606,"2","1","4","5",3295.1574678,"4","0","4","1",NA,"1",3413.30331646978,214.560711354832,3244.28350309219,18.01,13.9185626505865,NA,13.9185626505865,18.01,NA
1,102607,"1","1","5","1",37763.477526,"1","0","1","0",NA,"0",4750,376.734963648381,4750,4.988,4.03844455975133,NA,4.19180666737586,5.658,NA
1,102615,"2","1","5","1",70820.480219,"1","1","1","0",NA,"0",25650,1612.36249345207,25520.19,NA,NA,NA,NA,NA,NA
1,102618,"3","1","3","5",11521.198609,"2","0","1","0",NA,"0",2000,214.861235452104,2000,NA,NA,NA,NA,NA,NA
1,102620,"3","2","3","1",2797.0308134,"5","0","2","1",NA,"1",1362,70.9067245119306,1362,5.622,5.40601433487553,NA,7.56227651614824,9.78633333333333,NA
1,102621,"4","4","5","1",69632.446992,"5","0","2","0",NA,"0",8233.33,428.633232104121,8233.33,1,0.700523875424534,1,3.97005081268377,6.91025,NA
